Mark,Competitor,DOB,Nat,Pos,Venue,Date
27:07.71,Benard KIBET,25 NOV 1999,KEN,1f3,"Honjo Athletic Stadium, Kitakyushu (JPN)",20 MAY 2023
27:07.85,Daniel Lemashon SALEL,11 DEC 1990,KEN,2f1,"Palo Alto, CA (USA)",01 MAY 2010
27:07.90,Emmanuel Kipkemei BETT,29 MAR 1985,KEN,4,"Hayward Field, Eugene, OR (USA)",01 JUN 2012
27:07.91,Richard CHELIMO,21 APR 1972,KEN,1,Stockholm (SWE),05 JUL 1993
27:08.00,Samuel Kamau WANJIRU,10 NOV 1986,KEN,1,Shizuoka (JPN),03 MAY 2005
27:08.06,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,3,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008
27:08.17,Paul TERGAT,17 JUN 1969,KEN,2,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996
27:08.21,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f1,Kitakyushu (JPN),16 MAY 2015
27:08.23,Arturo BARRIOS,12 DEC 1963,MEX,1,"Olympiastadion, Berlin (GER)",18 AUG 1989
27:08.25,Martin Irungu MATHATHI,25 DEC 1985,KEN,7,"National Stadium, Beijing (CHN)",17 AUG 2008
27:08.26,Abadi HADIS,06 NOV 1997,ETH,1,"FBK Stadium, Hengelo (NED)",11 JUN 2017
27:08.32,Gideon NGATUNYI,10 OCT 1986,KEN,1f6,Yokohama (JPN),24 OCT 2009
27:08.33,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
27:08.39,Samuel CHELANGA,23 FEB 1985,KEN,3f1,"Palo Alto, CA (USA)",01 MAY 2010
27:08.42,Martin Irungu MATHATHI,25 DEC 1985,KEN,1,Kobe (JPN),24 APR 2005
27:08.44,Geoffrey KIRUI,16 FEB 1993,KEN,5,"Hayward Field, Eugene, OR (USA)",01 JUN 2012
27:08.85,Yismaw DILLU,11 SEP 2005,ETH,3,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023
27:08.87,Sileshi SIHINE,29 JAN 1983,ETH,2,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
27:08.91,Galen RUPP,08 MAY 1986,USA,5,"National Stadium, Beijing (CHN)",22 AUG 2015
27:08.91,Bedan KAROKI,21 AUG 1990,KEN,1f3,Tajimi (JPN),09 OCT 2020
27:08.92,Galen RUPP,08 MAY 1986,USA,5,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016
27:08.94,Andamlak BELIHU,20 NOV 1998,ETH,10,"Olympic Stadium, London (GBR)",04 AUG 2017
27:08.96,Moses MOSOP,07 JUL 1985,KEN,3,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
27:09.02,Ibrahim JEILAN,12 JUN 1989,ETH,1f1,Kitami (JPN),19 JUN 2011
27:09.03,Sileshi SIHINE,29 JAN 1983,ETH,2,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007
27:09.07,Salah HISSOU,16 JAN 1972,MAR,3,Bruxelles (BEL),22 AUG 1997
27:09.08,Jemal Yimer MEKONNEN,11 SEP 1996,ETH,2,"FBK Stadium, Hengelo (NED)",11 JUN 2017
27:09.11,Ahmad Hassan ABDULLAH,04 APR 1981,QAT,4,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008
27:09.19,Jacob KIPLIMO,14 NOV 2000,UGA,1,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022
27:09.30,Salah HISSOU,16 JAN 1972,MAR,3,Bruxelles (BEL),25 AUG 1995
27:09.37,Josphat Kiprono MENJO,20 AUG 1979,KEN,2f1,Neerpelt (BEL),31 MAY 2008
27:09.38,Lucas Kimeli ROTICH,16 APR 1990,KEN,6,"Hayward Field, Eugene, OR (USA)",01 JUN 2012
27:09.39,Sileshi SIHINE,29 JAN 1983,ETH,2,"Olympic Stadium, Athina (GRE)",20 AUG 2004
27:09.40,Ali ABDOSH,25 AUG 1987,ETH,1,Utrecht (NED),14 JUN 2009
27:09.46,Sabastian Kimaru SAWE,16 MAR 1995,KEN,1,"Estádio José Vieira de Carvalho, Maia (POR)",04 JUN 2022
27:09.61,Richard LIMO,18 NOV 1980,KEN,8,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004
27:09.78,Guye Idemo ADOLA,20 OCT 1990,ETH,8,"Hayward Field, Eugene, OR (USA)",27 MAY 2016
27:09.79,Patrick Mutuku IVUTI,30 JUL 1978,KEN,3,Bruxelles (BEL),25 AUG 2000
27:09.8h,Bernard ROTICH,11 AUG 1986,KEN,1,Nairobi (KEN),30 MAY 2008
27:09.83,John Yuda MSURI,09 JUN 1979,TAN,5,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003
27:09.83,Benson KIPLANGAT,17 JUN 2003,KEN,2f7,"Gion Stadium, Machida (JPN)",26 NOV 2022
27:09.90,Martin Irungu MATHATHI,25 DEC 1985,KEN,1,Kobe (JPN),22 APR 2007
27:09.92,Aron KIFLE,20 FEB 1998,ERI,11,"Olympic Stadium, London (GBR)",04 AUG 2017
27:09.96,Emmanuel Moi MARU,04 JAN 2001,KEN,2,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023
27:10.05,Moses Ndiema MASAI,01 JUN 1986,KEN,11,"Hayward Field, Eugene, OR (USA)",03 JUN 2011
27:10.06,Joshua CHEPTEGEI,12 SEP 1996,UGA,6,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016
27:10.06,Samwel MASAI,20 MAR 2001,KEN,3f7,"Gion Stadium, Machida (JPN)",26 NOV 2022
27:10.08,Paul TERGAT,17 JUN 1969,KEN,1,Stockholm (SWE),30 JUL 1999
27:10.34,Josphat Machuka KIPRONO,12 DEC 1973,KEN,4,Bruxelles (BEL),25 AUG 1995
27:10.38,Paul KOECH,25 JUN 1969,KEN,3,Bruxelles (BEL),03 SEP 1999
27:10.41,Marc SCOTT,21 DEC 1993,GBR,1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021
27:10.51,Martin Irungu MATHATHI,25 DEC 1985,KEN,1,Kobe (JPN),23 APR 2006
27:10.74,Galen RUPP,08 MAY 1986,USA,4f1,"Palo Alto, CA (USA)",01 MAY 2010
27:10.76,Yemaneberhan CRIPPA,15 OCT 1996,ITA,8,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019
27:10.98,Boniface KIPROP,12 OCT 1985,UGA,4,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
27:11.01,Rhonex KIPRUTO,12 OCT 1999,KEN,1,"Estádio José Vieira de Carvalho, Maia (POR)",08 MAY 2021
27:11.03,Gideon Kipkertich RONO,22 FEB 2003,KEN,1f1,"Athletic Track, Abashiri (JPN)",13 JUL 2022
27:11.08,Abraham CHEROBEN,11 OCT 1992,BRN,12,"Olympic Stadium, London (GBR)",04 AUG 2017
27:11.09,Peter KAMAIS,07 NOV 1976,KEN,3f1,Neerpelt (BEL),31 MAY 2008
27:11.17,Julius GITAHI,29 APR 1978,KEN,1,Kobe (JPN),26 APR 1998
27:11.18,Richard CHELIMO,21 APR 1972,KEN,1,Hengelo (NED),25 JUN 1991
27:11.23,Jonathan Muia NDIKU,18 SEP 1991,KEN,2,Yokohama (JPN),12 NOV 2016
27:11.26,Daniel Simiu EBENYO,18 SEP 1995,KEN,2,"Alexander Stadium, Birmingham (GBR)",02 AUG 2022
27:11.26,Tadese WORKU,20 JAN 2002,ETH,4,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",23 JUN 2023
27:11.29,Grant FISHER,22 APR 1997,USA,2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021
27:11.36,Gideon NGATUNYI,10 OCT 1986,KEN,2,Kobe (JPN),22 APR 2007
27:11.37,Hagos GEBRHIWET,11 MAY 1994,ETH,9,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019
27:11.52,Philemon Kiplagat RUTO,20 SEP 2001,KEN,4f7,"Gion Stadium, Machida (JPN)",26 NOV 2022
27:11.57,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,1,"Palo Alto, CA (USA)",29 MAY 2005
27:11.62,John NGUGI,10 MAY 1962,KEN,1,Bruxelles (BEL),13 SEP 1991
27:11.70,Tariku BEKELE,28 FEB 1987,ETH,1,"FBK Stadium, Hengelo (NED)",27 MAY 2012
27:11.83,Belay Tilahun BEZABEH,07 JAN 1995,ETH,4,Hengelo (NED),29 JUN 2016
27:11.88,John Kimondo THUO,27 NOV 1985,KEN,1f2,Fukuroi (JPN),17 OCT 2009
27:11.88,Evans Keitany KIPTUM,27 NOV 1999,KEN,5f7,"Gion Stadium, Machida (JPN)",26 NOV 2022
27:11.89,Geoffrey KAMWOROR,22 NOV 1992,KEN,1,Nairobi (KEN),01 AUG 2015
27:11.93,Eshetu WENDIMU,03 OCT 1986,ETH,9,"FBK Stadium, Hengelo (NED)",26 MAY 2007
27:11.93,Eliud KIPCHOGE,05 NOV 1984,KEN,7,"Hayward Field, Eugene, OR (USA)",01 JUN 2012
27:11.98,Lelisa DESISA,14 JAN 1990,ETH,2,"FBK Stadium, Hengelo (NED)",27 MAY 2012
27:12.08,Kenenisa BEKELE,13 JUN 1982,ETH,1,"Hayward Field, Eugene, OR (USA)",31 MAY 2013
27:12.09,Mo FARAH,23 MAR 1983,GBR,1,"Mestský Stadion, Ostrava (CZE)",28 JUN 2017
27:12.17,Martin Irungu MATHATHI,25 DEC 1985,KEN,3,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007
27:12.22,Dejene BIRHANU,12 DEC 1980,ETH,2,"Palo Alto, CA (USA)",29 MAY 2005
27:12.24,Lucas Kimeli ROTICH,16 APR 1990,KEN,12,"Hayward Field, Eugene, OR (USA)",03 JUN 2011
27:12.37,Luke KIPKOSGEI,27 NOV 1975,KEN,3,"Palo Alto, CA (USA)",04 MAY 2001
27:12.37,Imane MERGA,15 OCT 1988,ETH,2,"Hayward Field, Eugene, OR (USA)",31 MAY 2013
27:12.39,Ismail SGHYR,16 MAR 1972,MAR,2,Stockholm (SWE),30 JUL 1999
27:12.42,Sammy Alex MUTAHI,01 JUN 1989,KEN,1,Tokamachi (JPN),29 SEP 2007
27:12.43,Ibrahim JEILAN,12 JUN 1989,ETH,1f9,Yokohama (JPN),25 SEP 2010
27:12.47,António PINTO,22 MAR 1966,POR,3,Stockholm (SWE),30 JUL 1999
27:12.51,Martin Irungu MATHATHI,25 DEC 1985,KEN,5,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
27:12.60,Sileshi SIHINE,29 JAN 1983,ETH,3,"FBK Stadium, Hengelo (NED)",27 MAY 2012
27:12.72,Benard KIBET,25 NOV 1999,KEN,1f1,"Athletics Stadium, Fukagawa (JPN)",06 JUL 2022
27:12.73,Paul CHELIMO,27 OCT 1990,USA,1,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023
27:12.78,William KINCAID,21 SEP 1992,USA,3,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021
27:12.82,Zersenay TADESE,01 JAN 1982,ERI,6,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
27:12.84,Jonathan Muia NDIKU,18 SEP 1991,KEN,3f7,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 OCT 2022
27:12.95,Haile GEBRSELASSIE,18 APR 1973,ETH,1,"Ullevi Stadium, Göteborg (SWE)",08 AUG 1995
27:12.98,Nicholas KIPKORIR,29 SEP 1998,KEN,2,"Estadio de Atletismo del Turia, Valencia (ESP)",07 OCT 2020
27:13.01,Stanley Waithaka MBURU,09 APR 2000,KEN,1f8,Yokohama (JPN),10 NOV 2018
27:13.09,Abebe DINKESA,06 MAR 1984,ETH,7,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
27:13.10,Abera KUMA,31 AUG 1990,ETH,3,"Hayward Field, Eugene, OR (USA)",31 MAY 2013
27:13.12,Bedan KAROKI,21 AUG 1990,KEN,4,"Hayward Field, Eugene, OR (USA)",31 MAY 2013
27:13.42,Sammy KIPKETER,29 SEP 1981,KEN,6,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003
27:13.48,Girma TOLA,19 OCT 1974,ETH,2,"FBK Stadium, Hengelo (NED)",30 MAY 1999
27:13.66,Moses MOSOP,07 JUL 1985,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003
27:13.66,Gebregziabher GEBREMARIAM,12 OCT 1984,ETH,4,"FBK Stadium, Hengelo (NED)",27 MAY 2012
27:13.67,Bedan KAROKI,21 AUG 1990,KEN,1f1,"Palo Alto, CA (USA)",01 MAY 2011
27:13.81,Fernando MAMEDE,01 NOV 1951,POR,1,Stockholm (SWE),02 JUL 1984
27:13.81,Ibrahim JEILAN,12 JUN 1989,ETH,1,"DS, Daegu (KOR)",28 AUG 2011
27:13.85,Ibrahim JEILAN,12 JUN 1989,ETH,2,"Eugene, OR (USA)",08 JUN 2008
27:13.94,Edward WAWERU,03 OCT 1990,KEN,1f2,Fukuroi (JPN),16 OCT 2010
27:13.98,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,4,"Palo Alto, CA (USA)",04 MAY 2001
27:14.02,Gideon NGATUNYI,10 OCT 1986,KEN,1,Kumagaya (JPN),20 MAY 2007
27:14.02,Imane MERGA,15 OCT 1988,ETH,7,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012
27:14.03,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,1,Shizuoka (JPN),03 MAY 2008
27:14.04,Sammy KIPKETER,29 SEP 1981,KEN,10,"FBK Stadium, Hengelo (NED)",26 MAY 2007
27:14.07,Mo FARAH,23 MAR 1983,GBR,2,"DS, Daegu (KOR)",28 AUG 2011
27:14.08,Paul TERGAT,17 JUN 1969,KEN,5,Bruxelles (BEL),25 AUG 1995
27:14.13,Terefe Zewdie MEREGA,23 OCT 1982,ETH,3,"Eugene, OR (USA)",08 JUN 2008
27:14.26,Fita BAYISSA,15 DEC 1972,ETH,1,Oslo (NOR),04 JUL 1992
27:14.34,Birhan NEBEBEW,14 AUG 1994,ETH,5,"Hayward Field, Eugene, OR (USA)",31 MAY 2013
27:14.43,Mathew KIMELI,01 APR 1998,KEN,2,"Mestský Stadion, Ostrava (CZE)",28 JUN 2017
27:14.44,Fabián RONCERO,19 OCT 1970,ESP,1,Lisboa (POR),04 APR 1998
27:14.53,Khalid SKAH,29 JAN 1967,MAR,2,"Ullevi Stadium, Göteborg (SWE)",08 AUG 1995
27:14.61,Dejene BIRHANU,12 DEC 1980,ETH,8,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003
27:14.64,Abderrahim GOUMRI,21 MAY 1976,MAR,8,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
27:14.67,Mark Kosgei KIPTOO,21 JUN 1976,KEN,4,"Eugene, OR (USA)",08 JUN 2008
27:14.70,Paul TERGAT,17 JUN 1969,KEN,3,"Ullevi Stadium, Göteborg (SWE)",08 AUG 1995
27:14.70,Richard YATOR,04 JUN 1998,KEN,1f12,Yokohama (JPN),20 OCT 2018
27:14.76,Kiprono SITONIK,01 NOV 2001,KEN,6f7,"Gion Stadium, Machida (JPN)",26 NOV 2022
27:14.76,Gideon Kipkertich RONO,22 FEB 2003,KEN,3,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",22 APR 2023
27:14.83,Edwin Cheruiyot SOI,03 MAR 1986,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006
27:14.84,John KARIUKI,10 NOV 1986,KEN,2,Oita (JPN),01 OCT 2006
27:14.84,Benard KIBET,25 NOV 1999,KEN,1f1,"Athletics Stadium, Fukagawa (JPN)",08 JUL 2020
27:14.95,Ben TRUE,29 DEC 1985,USA,4,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021
27:15.00,Haile GEBRSELASSIE,18 APR 1973,ETH,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 JUL 1994
27:15.03,Ahmad Hassan ABDULLAH,04 APR 1981,QAT,3,Ostrava (CZE),08 JUN 2004
27:15.17,Tadesse TOLA,31 OCT 1987,ETH,5,"Eugene, OR (USA)",08 JUN 2008
27:15.33,Bedan KAROKI,21 AUG 1990,KEN,2,Nairobi (KEN),01 AUG 2015
27:15.35,Jack RAYNER,19 DEC 1995,AUS,3,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022
27:15.44,Mathew Kipkoech KISORIO,16 MAY 1989,KEN,2,Utrecht (NED),14 JUN 2009
27:15.51,Yigrem DEMELASH,26 JAN 1994,ETH,4,Sollentuna (SWE),27 JUN 2013
27:15.53,Richard CHELIMO,21 APR 1972,KEN,2,Oslo (NOR),04 JUL 1992
27:15.58,Cosmas MWANGI,12 MAR 2003,KEN,7f7,"Gion Stadium, Machida (JPN)",26 NOV 2022
27:15.68,Raji ASSEFA,18 FEB 1986,ETH,11,"FBK Stadium, Hengelo (NED)",26 MAY 2007
27:15.73,John Kimondo THUO,27 NOV 1985,KEN,1f1,Kobe (JPN),25 APR 2010
27:15.76,António PINTO,22 MAR 1966,POR,2,Lisboa (POR),04 APR 1998
27:15.82,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,1f3,Kobe (JPN),27 APR 2008
27:15.83,Nicholas Mboroto KOSIMBEI,01 OCT 1996,KEN,4f7,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 OCT 2022
27:15.88,Boniface KIPROP,12 OCT 1985,UGA,9,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003
27:15.90,Ibrahim JEILAN,12 JUN 1989,ETH,1,"FBK Stadium, Hengelo (NED)",28 MAY 2006
27:15.94,Imane MERGA,15 OCT 1988,ETH,4,"Olympiastadion, Berlin (GER)",17 AUG 2009
27:15.97,Bedan KAROKI,21 AUG 1990,KEN,2f1,"Athletics Stadium, Fukagawa (JPN)",08 JUL 2020
27:16.18,Yemaneberhan CRIPPA,15 OCT 1996,ITA,,"Parliament Hill Fields Athletics Track, London (GBR)",14 MAY 2022
27:16.22,Nicholas KEMBOI,25 NOV 1983,QAT,9,"Olympiastadion, Helsinki (FIN)",08 AUG 2005
27:16.48,Robert Sigei KIPNGETICH,03 JAN 1982,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",14 SEP 2007
27:16.49,Kimutai KIPLIMO,10 DEC 1981,KEN,6,"Eugene, OR (USA)",08 JUN 2008
27:16.50,Salvatore ANTIBO,07 FEB 1962,ITA,1,Helsinki (FIN),29 JUN 1989
27:16.51,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,2f1,Kobe (JPN),25 APR 2010
27:16.54,John Kimondo THUO,27 NOV 1985,KEN,2f2,Fukuroi (JPN),16 OCT 2010
27:16.69,Teklemariam MEDHIN,24 JUN 1989,ERI,5,"FBK Stadium, Hengelo (NED)",27 MAY 2012
27:16.75,Micah Kemboi KOGO,30 JUN 1986,KEN,2,"FBK Stadium, Hengelo (NED)",28 MAY 2006
27:16.75,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f3,Kitakyushu (JPN),17 MAY 2014
27:16.76,Tsegay KIDANU,28 DEC 2001,ETH,6,"FBK Stadium, Hengelo (NED)",05 JUN 2022
27:16.81,William SIGEI,11 OCT 1969,KEN,2,Oslo (NOR),10 JUL 1993
27:16.99,Abdi ABDIRAHMAN,01 JAN 1977,USA,7,"Eugene, OR (USA)",08 JUN 2008
27:17.00,Moses MOSOP,07 JUL 1985,KEN,3,"FBK Stadium, Hengelo (NED)",28 MAY 2006
27:17.03,Isiah Kiplangat KOECH,19 DEC 1993,KEN,8,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012
27:17.09,Mohammed MOURHIT,10 OCT 1970,BEL,2,Oslo (NOR),04 JUL 1997
27:17.12,Nicholas KEMBOI,25 NOV 1983,KEN,9,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2004
27:17.14,Kieran TUNTIVATE,16 FEB 1997,THA,5,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",20 FEB 2021
27:17.18,Muktar EDRIS,14 JAN 1994,ETH,1,Hengelo (NED),17 JUN 2015
27:17.20,William Kiptum MUIGEI,30 MAR 1971,KEN,2,"Bislett Stadion, Oslo (NOR)",22 JUL 1994
27:17.24,John Cheruiyot KORIR,13 DEC 1981,KEN,10,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003
27:17.27,Abebe DINKESA,06 MAR 1984,ETH,1,Pergine Valsugana (ITA),12 JUL 2008
27:17.29,Julien WANDERS,18 MAR 1996,SUI,9,Hengelo (NED),17 JUL 2019
27:17.30,Vincent Kiprop CHEPKOK,05 JUL 1988,KEN,6,"Hayward Field, Eugene, OR (USA)",31 MAY 2013
27:17.41,Timothy Kibet KOSGEI,01 JAN 1997,KEN,7,"FBK Stadium, Hengelo (NED)",08 JUN 2021
27:17.43,Sammy Alex MUTAHI,01 JUN 1989,KEN,1,Shibetsu (JPN),17 JUN 2007
27:17.48,Carlos LOPES,18 FEB 1947,POR,2,Stockholm (SWE),02 JUL 1984
27:17.49,Abebe DINKESA,06 MAR 1984,ETH,3,Utrecht (NED),14 JUN 2009
27:17.61,Paul Kipngetich TANUI,22 DEC 1990,KEN,3f1,Kobe (JPN),25 APR 2010
27:17.63,Imane MERGA,15 OCT 1988,ETH,2,Hengelo (NED),17 JUN 2015
27:17.66,Julius GITAHI,29 APR 1978,KEN,3,"FBK Stadium, Hengelo (NED)",30 MAY 1999
27:17.74,Khalid SKAH,29 JAN 1967,MAR,1,Bruxelles (BEL),03 SEP 1993
27:17.82,Addis ABEBE,05 SEP 1970,ETH,2,Helsinki (FIN),29 JUN 1989
27:17.82,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f3,Yamaguchi (JPN),10 OCT 2014
27:17.87,Benard KIBET,25 NOV 1999,KEN,1,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",11 JUN 2023
27:17.91,Gideon NGATUNYI,10 OCT 1986,KEN,2f3,Kobe (JPN),27 APR 2008
27:17.91,Geoffrey KIRUI,16 FEB 1993,KEN,5,"Hayward Field, Eugene, OR (USA)",29 MAY 2015
27:17.94,Julius GITAHI,29 APR 1978,KEN,1,Kobe (JPN),25 APR 1999
27:18.02,Shem KORORIA,25 SEP 1972,KEN,6,Bruxelles (BEL),25 AUG 1995
27:18.10,Tamirat TOLA,11 AUG 1991,ETH,10,Hengelo (NED),17 JUL 2019
27:18.11,Julius GITAHI,29 APR 1978,KEN,3,Bruxelles (BEL),28 AUG 1998
27:18.14,Jon BROWN,27 FEB 1971,GBR,4,Bruxelles (BEL),28 AUG 1998
27:18.15,Sean MCGORTY,08 MAR 1995,USA,4,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022
27:18.17,Lelisa DESISA,14 JAN 1990,ETH,1,Liège (BEL),05 JUL 2012
27:18.20,Haile GEBRSELASSIE,18 APR 1973,ETH,1,"Olympic Stadium, Sydney (AUS)",25 SEP 2000
27:18.22,Arturo BARRIOS,12 DEC 1963,MEX,1,"Olympiastadion, Berlin (GER)",17 AUG 1990
27:18.22,Mark Kosgei KIPTOO,21 JUN 1976,KEN,8,"Hayward Field, Eugene, OR (USA)",01 JUN 2012
27:18.28,Assefa MEZGEBU,19 JUN 1978,ETH,4,"FBK Stadium, Hengelo (NED)",30 MAY 1999
27:18.28,Ahmad Hassan ABDULLAH,04 APR 1981,QAT,4,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003
27:18.29,Paul TERGAT,17 JUN 1969,KEN,2,"Olympic Stadium, Sydney (AUS)",25 SEP 2000
27:18.32,Moses TANUI,20 AUG 1965,KEN,2,Bruxelles (BEL),03 SEP 1993
27:18.39,Abera KUMA,31 AUG 1990,ETH,2,Liège (BEL),05 JUL 2012
27:18.43,Paul TERGAT,17 JUN 1969,KEN,3,Bruxelles (BEL),03 SEP 1993
27:18.45,Arturo BARRIOS,12 DEC 1963,MEX,1,Stockholm (SWE),03 JUL 1989
27:18.45,Paul Kipngetich TANUI,22 DEC 1990,KEN,3,Nairobi (KEN),01 AUG 2015
27:18.47,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,5,"Olympiastadion, Berlin (GER)",17 AUG 2009
27:18.58,Paul Kipngetich TANUI,22 DEC 1990,KEN,1f3,Kita-Kyushu (JPN),14 MAY 2011
27:18.59,Juan Armando QUINTANILLA,19 APR 1968,MEX,3,"Bislett Stadion, Oslo (NOR)",22 JUL 1994
27:18.66,Mark Kipkinyor BETT,22 DEC 1976,KEN,5,Bruxelles (BEL),28 AUG 1998
27:18.74,Simon MAINA MUNYI,18 MAR 1978,KEN,5,"FBK Stadium, Hengelo (NED)",30 MAY 1999
27:18.75,Akira AIZAWA,18 JUL 1997,JPN,1f2,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
27:18.84,William Kiptum MUIGEI,30 MAR 1971,KEN,4,Bruxelles (BEL),23 AUG 1996
27:18.86,Mosinet GEREMEW,12 FEB 1992,ETH,3,Hengelo (NED),17 JUN 2015
27:18.89,Charles Kamau WANJIKU,16 MAY 2000,KEN,1f8,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",13 NOV 2021
27:18.90,Tilahun REGASSA,18 JAN 1990,ETH,6,"FBK Stadium, Hengelo (NED)",27 MAY 2012
27:18.95,Simon MAINA MUNYI,18 MAR 1978,KEN,1,Kobe (JPN),23 APR 2000
27:19.14,Imane MERGA,15 OCT 1988,ETH,3,"DS, Daegu (KOR)",28 AUG 2011
27:19.15,John NGUGI,10 MAY 1962,KEN,1,Koblenz (GER),04 SEP 1990
27:19.16,Stanley Waithaka MBURU,09 APR 2000,KEN,1f5,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",24 APR 2021
27:19.19,Josphat Muchiri NDAMBIRI,12 FEB 1985,KEN,2,Kobe (JPN),24 APR 2005
27:19.26,Boniface KIPROP,12 OCT 1985,UGA,5,"FBK Stadium, Hengelo (NED)",24 MAY 2008
27:19.30,Salah HISSOU,16 JAN 1972,MAR,4,"Ullevi Stadium, Göteborg (SWE)",08 AUG 1995
27:19.34,Adugna TAKELE,26 FEB 1989,ETH,4,Hengelo (NED),17 JUN 2015
27:19.42,Benard KIBET,25 NOV 1999,KEN,f2,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
27:19.45,Bernard Kiprop KIPYEGO,16 JUL 1986,KEN,4,"FBK Stadium, Hengelo (NED)",28 MAY 2006
27:19.62,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,Gold Coast (AUS),13 APR 2018
27:19.70,Chesari Kirui JACOB,06 APR 1984,KEN,9,"Boudewijnstadion, Bruxelles (BEL)",07 SEP 2012
27:19.71,Leul GEBRESILASE,20 SEP 1992,ETH,1,Herzogenaurach (GER),13 MAY 2016
27:19.72,Fabiano Joseph NAASI,24 DEC 1985,TAN,6,"FBK Stadium, Hengelo (NED)",24 MAY 2008
27:19.74,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,1,Porto Novo (BEN),28 JUN 2012
27:19.75,Assefa MEZGEBU,19 JUN 1978,ETH,3,"Olympic Stadium, Sydney (AUS)",25 SEP 2000
27:19.79,Assefa MEZGEBU,19 JUN 1978,ETH,1,Villeneuve d'Ascq (FRA),17 JUN 2000
27:19.79,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,1,"Palo Alto, CA (USA)",03 MAY 2002
27:19.81,Robert Sigei KIPNGETICH,03 JAN 1982,KEN,5,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008
27:19.86,Yenew ALAMIREW,27 MAY 1990,ETH,3,"FBK Stadium, Hengelo (NED)",11 JUN 2017
