Mark,Competitor,DOB,Nat,Pos,Venue,Date
44.27,Antonio PETTIGREW,03 NOV 1967,USA,1,"Houston, TX (USA)",17 JUN 1989
44.27,Michael JOHNSON,13 SEP 1967,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",12 JUL 1990
44.27,Steve LEWIS,16 MAY 1969,USA,1,Sestriere (ITA),21 JUL 1992
44.27,Darold WILLIAMSON,19 FEB 1983,USA,1sf1,"Sacramento, CA (USA)",10 JUN 2005
44.27,Steven GARDINER,12 SEP 1995,BAH,1f1,Nassau (BAH),27 JUN 2015
44.27,Abdalelah HAROUN,01 JAN 1997,QAT,2f1,La Chaux-de-Fonds (SUI),05 JUL 2015
44.27,Michael NORMAN,03 DEC 1997,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",28 MAY 2021
44.27,Ryan WILLIE,24 JUN 2002,USA,1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",13 MAY 2023
44.28,Andrew VALMON,01 JAN 1965,USA,4,"Eugene, OR (USA)",19 JUN 1993
44.28,Michael JOHNSON,13 SEP 1967,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 1998
44.28,Tyree WASHINGTON,28 AUG 1976,USA,1,"Los Angeles, CA (USA)",12 MAY 2001
44.28,Kirani JAMES,01 SEP 1992,GRN,2,"Letzigrund, Zürich (SUI)",03 SEP 2015
44.28,Wayde VAN NIEKERK,15 JUL 1992,RSA,1,"Somerville, MA (USA)",17 JUN 2016
44.28,Nathon ALLEN,28 OCT 1995,JAM,1,"Knoxville, TN (USA)",13 MAY 2018
44.28,Michael CHERRY,23 MAR 1995,USA,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",16 APR 2022
44.28,Michael NORMAN,03 DEC 1997,USA,1sf1,"Hayward Field, Eugene, OR (USA)",24 JUN 2022
44.29,Michael JOHNSON,13 SEP 1967,USA,1,Bruxelles (BEL),23 AUG 1996
44.29,Tyree WASHINGTON,28 AUG 1976,USA,2,"Stade Louis II, Monaco (MON)",08 AUG 1998
44.29,Derrick BREW,28 DEC 1977,USA,1,"Athens, GA (USA)",16 MAY 1999
44.29,Sanderlei Claro PARRELA,07 OCT 1974,BRA,2,"La Cartuja, Sevilla (ESP)",26 AUG 1999
44.29,Jeremy WARINER,31 JAN 1984,USA,1,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006
44.29,Jeremy WARINER,31 JAN 1984,USA,1f1,Stockholm (SWE),22 JUL 2008
44.29,Nathan STROTHER,06 SEP 1995,USA,3,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019
44.29,Champion ALLISON,05 NOV 1998,USA,1sf2,"Hayward Field, Eugene, OR (USA)",08 JUN 2022
44.29,Michael NORMAN,03 DEC 1997,USA,1,"Hayward Field, Eugene, OR (USA)",22 JUL 2022
44.3,Gabriel TIACOH,10 SEP 1963,CIV,1,"Indianapolis, IN (USA)",07 JUN 1986
44.3,Butch REYNOLDS,08 JUN 1964,USA,1,Köln (GER),20 AUG 1989
44.3,Roberto HERNÁNDEZ,06 MAR 1967,CUB,1,Monaco (MON),12 AUG 1990
44.3,LaMont SMITH,11 DEC 1972,USA,4,"Atlanta, GA (USA)",19 JUN 1996
44.3,LaShawn MERRITT,27 JUN 1986,USA,1,Edmonton (CAN),06 JUL 2014
44.3,LaShawn MERRITT,27 JUN 1986,USA,1,"Stade Louis II, Monaco (MON)",18 JUL 2014
44.3,Steven GARDINER,12 SEP 1995,BAH,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",07 JUL 2015
44.3,Fred KERLEY,07 MAY 1995,USA,1,"Columbia, SC (USA)",13 MAY 2017
44.3,Isaac MAKWALA,24 SEP 1985,BOT,1sf3,"Olympic Stadium, London (GBR)",06 AUG 2017
44.3,Noah WILLIAMS,01 JAN 1999,USA,1f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",24 APR 2021
44.3,Michael NORMAN,03 DEC 1997,USA,1sf1,"Hayward Field, Eugene, OR (USA)",20 JUL 2022
44.31,Butch REYNOLDS,08 JUN 1964,USA,1f1,"Letzigrund, Zürich (SUI)",16 AUG 1989
44.31,Michael JOHNSON,13 SEP 1967,USA,1f1,Zürich (SUI),13 AUG 1997
44.31,Alejandro Manuel CÁRDENAS,04 OCT 1974,MEX,3,"La Cartuja, Sevilla (ESP)",26 AUG 1999
44.31,Jeremy WARINER,31 JAN 1984,USA,1f1,Oslo (NOR),02 JUN 2006
44.31,LaShawn MERRITT,27 JUN 1986,USA,1sf3,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007
44.31,Kirani JAMES,01 SEP 1992,GRN,,"Tempe, AZ (USA)",11 APR 2015
44.31,Wayde VAN NIEKERK,15 JUL 1992,RSA,1sf3,"National Stadium, Beijing (CHN)",24 AUG 2015
44.31,Rai BENJAMIN,27 JUL 1997,USA,2f3,"Torrance, CA (USA)",20 APR 2019
44.31,Michael NORMAN,03 DEC 1997,USA,5,"National Stadium, Tokyo (JPN)",05 AUG 2021
44.32,Gabriel TIACOH,10 SEP 1963,CIV,1,"Westwood, CA (USA)",17 MAY 1986
44.32,Danny EVERETT,01 NOV 1966,USA,2sf2,"Indianapolis, IN (USA)",18 JUL 1988
44.32,Butch REYNOLDS,08 JUN 1964,USA,1,Malmö (SWE),10 AUG 1989
44.32,Samson KITUR,25 FEB 1966,KEN,1,"Stadio Olimpico, Roma (ITA)",08 JUN 1994
44.32,Michael JOHNSON,13 SEP 1967,USA,1,"Durham, NC (USA)",13 AUG 1994
44.32,Angelo TAYLOR,29 DEC 1978,USA,3,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007
44.32,LaShawn MERRITT,27 JUN 1986,USA,1,"Hayward Field, Eugene, OR (USA)",01 JUN 2013
44.32,Kirani JAMES,01 SEP 1992,GRN,2,"Letzigrund, Zürich (SUI)",29 AUG 2013
44.33,Thomas SCHÖNLEBE,06 AUG 1965,GDR,1,"Stadio Olimpico, Roma (ITA)",03 SEP 1987
44.33,Butch REYNOLDS,08 JUN 1964,USA,1sf2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
44.33,Butch REYNOLDS,08 JUN 1964,USA,1,"Atlanta, GA (USA)",18 MAY 1996
44.33,Tyree WASHINGTON,28 AUG 1976,USA,1,"Palo Alto, CA (USA)",21 JUN 2003
44.33,Gil ROBERTS,15 MAR 1989,USA,2sf1,"Sacramento, CA (USA)",23 JUN 2017
44.33,Baboloki THEBE,18 MAR 1997,BOT,2sf2,"Olympic Stadium, London (GBR)",06 AUG 2017
44.33,Fred KERLEY,07 MAY 1995,USA,1,"Stadio Olimpico, Roma (ITA)",31 MAY 2018
44.33,Akeem BLOOMFIELD,10 NOV 1997,JAM,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",13 JUL 2018
44.33,Wayde VAN NIEKERK,15 JUL 1992,RSA,1f1,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022
44.34,Danny EVERETT,01 NOV 1966,USA,1,"Westwood, CA (USA)",22 MAY 1988
44.34,Samson KITUR,25 FEB 1966,KEN,1sf2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",16 AUG 1993
44.34,Darnell HALL,26 SEP 1971,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995
44.34,LaShawn MERRITT,27 JUN 1986,USA,2,Zürich (SUI),18 AUG 2006
44.34,Jeremy WARINER,31 JAN 1984,USA,1sf2,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007
44.34,LaShawn MERRITT,27 JUN 1986,USA,1f1,Baie Mahault (FRA),01 MAY 2008
44.34,LaShawn MERRITT,27 JUN 1986,USA,2sf3,"National Stadium, Beijing (CHN)",24 AUG 2015
44.34,Machel CEDENIO,06 SEP 1995,TTO,2,"Stade Louis II, Monaco (MON)",15 JUL 2016
44.34,Nathan STROTHER,06 SEP 1995,USA,2,"Knoxville, TN (USA)",13 MAY 2018
44.34,Elija GODWIN,01 JUL 1999,USA,3,"Hayward Field, Eugene, OR (USA)",25 JUN 2022
44.35,Steve LEWIS,16 MAY 1969,USA,1sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
44.35,Andrew VALMON,01 JAN 1965,USA,1,Bruxelles (BEL),10 AUG 1990
44.35,Danny EVERETT,01 NOV 1966,USA,2,Monaco (MON),12 AUG 1990
44.35,Andrew ROCK,23 JAN 1982,USA,2,"Olympiastadion, Helsinki (FIN)",12 AUG 2005
44.35,Angelo TAYLOR,29 DEC 1978,USA,1,"Atlanta, GA (USA)",12 MAY 2007
44.35,LaShawn MERRITT,27 JUN 1986,USA,2,Paris (FRA),18 JUL 2008
44.35,LaShawn MERRITT,27 JUN 1986,USA,1h3,"DS, Daegu (KOR)",28 AUG 2011
44.35,Wayde VAN NIEKERK,15 JUL 1992,RSA,3,"Letzigrund, Zürich (SUI)",03 SEP 2015
44.35,Isaac MAKWALA,24 SEP 1985,BOT,1,Brazzaville (CGO),15 SEP 2015
44.35,Isaac MAKWALA,24 SEP 1985,BOT,1,Gold Coast (AUS),10 APR 2018
44.35,Abdalelah HAROUN,01 JAN 1997,QAT,1,"FBK Stadium, Hengelo (NED)",03 JUN 2018
44.35,Kirani JAMES,01 SEP 1992,GRN,1f1,Kingston (JAM),09 JUN 2018
44.35,Michael CHERRY,23 MAR 1995,USA,2,"Hayward Field, Eugene, OR (USA)",20 JUN 2021
44.35,Matthew HUDSON-SMITH,26 OCT 1994,GBR,3,"Hayward Field, Eugene, OR (USA)",28 MAY 2022
44.35,Vernon NORWOOD,10 APR 1992,USA,4,"Hayward Field, Eugene, OR (USA)",25 JUN 2022
44.36,Danny EVERETT,01 NOV 1966,USA,2sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
44.36,Danny EVERETT,01 NOV 1966,USA,2f1,"Letzigrund, Zürich (SUI)",16 AUG 1989
44.36,Antonio PETTIGREW,03 NOV 1967,USA,1,"New York, NY (USA)",15 JUN 1991
44.36,Michael JOHNSON,13 SEP 1967,USA,1,Bratislava (TCH),01 JUN 1992
44.36,Samson KITUR,25 FEB 1966,KEN,1,Harare (ZIM),15 SEP 1995
44.36,Iwan THOMAS,05 JAN 1974,GBR,1,Birmingham (GBR),13 JUL 1997
44.36,Jerome YOUNG,14 AUG 1976,USA,1,"Raleigh, NC (USA)",12 JUN 1999
44.36,Jeremy WARINER,31 JAN 1984,USA,1f1,"Stadio Olimpico, Roma (ITA)",11 JUL 2008
44.36,Kirani JAMES,01 SEP 1992,GRN,1,"Letzigrund, Zürich (SUI)",08 SEP 2011
44.36,LaShawn MERRITT,27 JUN 1986,USA,1sf1,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2013
44.36,Deon LENDORE,28 OCT 1992,TTO,1,"Lexington, KY (USA)",18 MAY 2014
44.36,LaShawn MERRITT,27 JUN 1986,USA,1,"Letzigrund, Zürich (SUI)",28 AUG 2014
44.36,Machel CEDENIO,06 SEP 1995,TTO,1,George Town (CAY),16 MAY 2015
44.36,LaShawn MERRITT,27 JUN 1986,USA,1,Edmonton (CAN),12 JUL 2015
44.36,Kirani JAMES,01 SEP 1992,GRN,1f1,Nassau (BAH),16 APR 2016
44.36,Ali Khamis KHAMIS,30 JUN 1995,BRN,6,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016
44.36,Fred KERLEY,07 MAY 1995,USA,2f1,Kingston (JAM),09 JUN 2018
44.37,Steve LEWIS,16 MAY 1969,USA,3,"Indianapolis, IN (USA)",20 JUL 1988
44.37,Butch REYNOLDS,08 JUN 1964,USA,1,"Indianapolis, IN (USA)",25 JUN 1993
44.37,Darnell HALL,26 SEP 1971,USA,2,"Eugene, OR (USA)",04 JUN 1995
44.37,Roger BLACK,31 MAR 1966,GBR,2f1,Lausanne (SUI),03 JUL 1996
44.37,Michael JOHNSON,13 SEP 1967,USA,1sf2,"Olympic Stadium, Athina (GRE)",04 AUG 1997
44.37,Davis KAMOGA,17 JUL 1968,UGA,2,"Olympic Stadium, Athina (GRE)",05 AUG 1997
44.37,Mark RICHARDSON,26 JUL 1972,GBR,1,"Bislett Stadion, Oslo (NOR)",09 JUL 1998
44.37,Mark RICHARDSON,26 JUL 1972,GBR,3,"Stade Louis II, Monaco (MON)",08 AUG 1998
44.37,Alejandro Manuel CÁRDENAS,04 OCT 1974,MEX,2sf1,"La Cartuja, Sevilla (ESP)",24 AUG 1999
44.37,Sanderlei Claro PARRELA,07 OCT 1974,BRA,3sf1,"La Cartuja, Sevilla (ESP)",24 AUG 1999
44.37,Jeremy WARINER,31 JAN 1984,USA,1,"Sacramento, CA (USA)",15 JUL 2004
44.37,LaShawn MERRITT,27 JUN 1986,USA,2f1,"Stadio Olimpico, Roma (ITA)",11 JUL 2008
44.37,LaShawn MERRITT,27 JUN 1986,USA,1sf2,"Olympiastadion, Berlin (GER)",19 AUG 2009
44.37,Kirani JAMES,01 SEP 1992,GRN,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012
44.37,Machel CEDENIO,06 SEP 1995,TTO,1f1,Kingston (JAM),11 JUN 2016
44.37,Abdalelah HAROUN,01 JAN 1997,QAT,2,"Stadio Olimpico, Roma (ITA)",31 MAY 2018
44.37,Emmanuel Kipkurui KORIR,15 JUN 1995,KEN,2sf1,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
44.37,Noah WILLIAMS,01 JAN 1999,USA,1,"Cushing Stadium, College Station, TX (USA)",15 MAY 2021
44.37,Michael CHERRY,23 MAR 1995,USA,1f3,"Fort Worth, TX (USA)",18 MAY 2021
44.38,Darren CLARK,06 SEP 1965,AUS,3sf1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
44.38,Michael JOHNSON,13 SEP 1967,USA,1,"Houston, TX (USA)",21 MAY 1993
44.38,Tyree WASHINGTON,28 AUG 1976,USA,2f1,Zürich (SUI),13 AUG 1997
44.38,Tyree WASHINGTON,28 AUG 1976,USA,2,"New Orleans, LA (USA)",21 JUN 1998
44.38,Iwan THOMAS,05 JAN 1974,GBR,4,"Stade Louis II, Monaco (MON)",08 AUG 1998
44.38,LaShawn MERRITT,27 JUN 1986,USA,1,"Stade Louis II, Monaco (MON)",25 JUL 2007
44.38,Angelo TAYLOR,29 DEC 1978,USA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008
44.38,Wayde VAN NIEKERK,15 JUL 1992,RSA,2f1,"Icahn Stadium, New York, NY (USA)",14 JUN 2014
44.38,Bralon TAPLIN,08 MAY 1992,GRN,3,"Stade Louis II, Monaco (MON)",15 JUL 2016
44.38,Trevor STEWART,20 MAY 1997,USA,1,"Greensboro, NC (USA)",04 MAY 2019
44.38,Matthew HUDSON-SMITH,26 OCT 1994,GBR,2sf1,"Hayward Field, Eugene, OR (USA)",20 JUL 2022
44.38,Kirani JAMES,01 SEP 1992,GRN,2f1,"Stadio Comunale, Bellinzona (SUI)",12 SEP 2022
44.38,Wayde VAN NIEKERK,15 JUL 1992,RSA,1,"Bislett Stadion, Oslo (NOR)",15 JUN 2023
44.39,Michael JOHNSON,13 SEP 1967,USA,2sf2,"Gottlieb-Daimler Stadion, Stuttgart (GER)",16 AUG 1993
44.39,Roger BLACK,31 MAR 1966,GBR,1,Birmingham (GBR),16 JUN 1996
44.39,Tyree WASHINGTON,28 AUG 1976,USA,3,"Olympic Stadium, Athina (GRE)",05 AUG 1997
44.39,Kirani JAMES,01 SEP 1992,GRN,2,"Hayward Field, Eugene, OR (USA)",01 JUN 2013
44.39,LaShawn MERRITT,27 JUN 1986,USA,2,"Hayward Field, Eugene, OR (USA)",28 MAY 2016
44.39,Machel CEDENIO,06 SEP 1995,TTO,1sf2,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016
44.39,Wayde VAN NIEKERK,15 JUL 1992,RSA,1,"Letzigrund, Zürich (SUI)",08 SEP 2022
44.4,Fred NEWHOUSE,08 NOV 1948,USA,2,"Olympic Stadium, Montréal (CAN)",29 JUL 1976
44.4,Danny EVERETT,01 NOV 1966,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",24 JUN 1988
44.4,Danny EVERETT,01 NOV 1966,USA,1f1,Zürich (SUI),15 AUG 1990
44.4,Roberto HERNÁNDEZ,06 MAR 1967,CUB,2f1,Lausanne (SUI),10 JUL 1991
44.4,Michael JOHNSON,13 SEP 1967,USA,1,"Stadio Olimpico, Roma (ITA)",14 JUL 1998
44.4,Alvin HARRISON,20 JAN 1974,USA,2,"Olympic Stadium, Sydney (AUS)",25 SEP 2000
44.4,Christopher BROWN,15 OCT 1978,BAH,2f1,"Bislett Stadion, Oslo (NOR)",06 JUN 2008
44.4,Jermaine GONZALES,26 NOV 1984,JAM,1,"Stade Louis II, Monaco (MON)",22 JUL 2010
44.4,Tony MCQUAY,16 APR 1990,USA,2,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013
44.4,Youssef Ahmed MASRAHI,31 DEC 1987,KSA,2sf2,"National Stadium, Beijing (CHN)",24 AUG 2015
44.4,Michael NORMAN,03 DEC 1997,USA,1,"Palo Alto, CA (USA)",13 MAY 2018
44.4,Trevor STEWART,20 MAY 1997,USA,1h1,"Greensboro, NC (USA)",03 MAY 2019
44.4,Akeem BLOOMFIELD,10 NOV 1997,JAM,1,"Olympic Stadium, London (GBR)",21 JUL 2019
44.4,Vernon NORWOOD,10 APR 1992,USA,4,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019
44.4,Michael NORMAN,03 DEC 1997,USA,1f1,"Hilmer Lodge Stadium, Walnut, CA (USA)",09 MAY 2021
44.41,Ronald FREEMAN,12 JUN 1947,USA,3,"Estadio Olímpico, Ciudad de México (MEX)",18 OCT 1968
44.41,Steve LEWIS,16 MAY 1969,USA,1qf3,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988
44.41,Michael JOHNSON,13 SEP 1967,USA,1,"Des Moines, IA (USA)",27 APR 1996
44.41,Roger BLACK,31 MAR 1966,GBR,2,"Olympic Stadium, Atlanta, GA (USA)",29 JUL 1996
44.41,Deon LENDORE,28 OCT 1992,TTO,1,"Starkville, MS (USA)",16 MAY 2015
44.41,David VERBURG,14 MAY 1991,USA,1sf1,"Hayward Field, Eugene, OR (USA)",26 JUN 2015
44.41,Bralon TAPLIN,08 MAY 1992,GRN,1,"Tempe, AZ (USA)",09 APR 2016
44.41,LaShawn MERRITT,27 JUN 1986,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2016
44.41,Steven GARDINER,12 SEP 1995,BAH,2,"Olympic Stadium, London (GBR)",08 AUG 2017
44.41,Machel CEDENIO,06 SEP 1995,TTO,1sf3,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
44.41,Michael CHERRY,23 MAR 1995,USA,1,"Letzigrund, Zürich (SUI)",09 SEP 2021
44.41,Champion ALLISON,05 NOV 1998,USA,2,"Hayward Field, Eugene, OR (USA)",10 JUN 2022
44.42,Butch REYNOLDS,08 JUN 1964,USA,1,London (GBR),14 AUG 1987
44.42,Danny EVERETT,01 NOV 1966,USA,1,"Letzigrund, Zürich (SUI)",07 AUG 1991
44.42,Butch REYNOLDS,08 JUN 1964,USA,2,"Sacramento, CA (USA)",16 JUN 1995
44.42,Tyree WASHINGTON,28 AUG 1976,USA,3f1,Zürich (SUI),12 AUG 1998
44.42,Tyree WASHINGTON,28 AUG 1976,USA,1,"Stadio Olimpico, Roma (ITA)",11 JUL 2003
44.42,Derrick BREW,28 DEC 1977,USA,3,"Olympic Stadium, Athina (GRE)",23 AUG 2004
44.42,Jeremy WARINER,31 JAN 1984,USA,1,"Carson, CA (USA)",18 MAY 2008
44.42,Wayde VAN NIEKERK,15 JUL 1992,RSA,1h6,"National Stadium, Beijing (CHN)",23 AUG 2015
44.42,Kirani JAMES,01 SEP 1992,GRN,2,"Letzigrund, Zürich (SUI)",09 SEP 2021
44.42,Steven GARDINER,12 SEP 1995,BAH,1,"National Sports Centre, Devonshire (BER)",21 MAY 2023
44.43,Butch REYNOLDS,08 JUN 1964,USA,1h1,"Baton Rouge, LA (USA)",04 JUN 1987
44.43,Andrew VALMON,01 JAN 1965,USA,2f1,Zürich (SUI),15 AUG 1990
44.43,Roberto HERNÁNDEZ,06 MAR 1967,CUB,3f1,Zürich (SUI),15 AUG 1990
44.43,Quincy WATTS,19 JUN 1970,USA,1,"Westwood, CA (USA)",09 MAY 1992
44.43,Antonio PETTIGREW,03 NOV 1967,USA,1,"Knoxville, TN (USA)",18 JUN 1994
44.43,Alvin HARRISON,20 JAN 1974,USA,1sf,"Atlanta, GA (USA)",17 JUN 1996
44.43,Davis KAMOGA,17 JUL 1968,UGA,3f1,Zürich (SUI),13 AUG 1997
44.43,Tyree WASHINGTON,28 AUG 1976,USA,1,"Eugene, OR (USA)",31 MAY 1998
44.43,Tyree WASHINGTON,28 AUG 1976,USA,2,"New York, NY (USA)",21 JUL 1998
44.43,Ezra SAMBU,04 SEP 1978,KEN,1,Nairobi (KEN),26 JUL 2003
44.43,Gary KIKAYA,04 FEB 1978,COD,2,"Olympiastadion, Berlin (GER)",03 SEP 2006
44.43,Jeremy WARINER,31 JAN 1984,USA,1,"FBK Stadium, Hengelo (NED)",26 MAY 2007
44.43,Jeremy WARINER,31 JAN 1984,USA,1,Warszawa (POL),19 SEP 2007
44.43,LaShawn MERRITT,27 JUN 1986,USA,2,"Letzigrund, Zürich (SUI)",29 AUG 2008
44.43,Jonathan BORLÉE,22 FEB 1988,BEL,1h3,"Olympic Stadium, London (GBR)",04 AUG 2012
44.43,Youssef Ahmed MASRAHI,31 DEC 1987,KSA,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",03 JUL 2014
44.43,LaShawn MERRITT,27 JUN 1986,USA,2,"Bregyó Athletic Center, Székesfehérvár (HUN)",07 JUL 2015
44.43,David VERBURG,14 MAY 1991,USA,1h1,"National Stadium, Beijing (CHN)",23 AUG 2015
44.43,Bralon TAPLIN,08 MAY 1992,GRN,2,"Stadio Olimpico, Roma (ITA)",02 JUN 2016
44.43,Paul DEDEWO,05 JUN 1991,USA,2,"Olympic Stadium, London (GBR)",21 JUL 2018
44.43,Steven GARDINER,12 SEP 1995,BAH,1,"Stadion Śląski, Chorzów (POL)",22 AUG 2018
44.43,Jonathan JONES,06 FEB 1999,BAR,1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",15 MAY 2022
44.43,Randolph ROSS,01 JAN 2001,USA,2sf2,"Hayward Field, Eugene, OR (USA)",08 JUN 2022
44.43,Sean BAILEY,15 JUL 1997,JAM,1,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023
44.44,Tyler CHRISTOPHER,03 OCT 1983,CAN,3,"Olympiastadion, Helsinki (FIN)",12 AUG 2005
44.44,LaShawn MERRITT,27 JUN 1986,USA,1sf2,"Indianapolis, IN (USA)",22 JUN 2007
44.44,LaShawn MERRITT,27 JUN 1986,USA,1,"Stadio Olimpico, Roma (ITA)",13 JUL 2007
44.44,Jeremy WARINER,31 JAN 1984,USA,1,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008
44.44,LaShawn MERRITT,27 JUN 1986,USA,1,"Des Moines, IA (USA)",25 APR 2014
44.44,LaShawn MERRITT,27 JUN 1986,USA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",09 MAY 2014
44.44,Vernon NORWOOD,10 APR 1992,USA,1f1,"Baton Rouge, LA (USA)",18 APR 2015
44.44,Bralon TAPLIN,08 MAY 1992,GRN,1sf3,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016
44.44,Bryce DEADMON,26 MAR 1997,USA,2,"Hayward Field, Eugene, OR (USA)",11 JUN 2021
44.44,Michael CHERRY,23 MAR 1995,USA,1sf2,"National Stadium, Tokyo (JPN)",02 AUG 2021
44.45,Ronnie RAY,02 JAN 1954,USA,1,Ciudad de México (MEX),18 OCT 1975
44.45,Darrell ROBINSON,23 DEC 1963,USA,2,"Westwood, CA (USA)",17 MAY 1986
44.45,Innocent EGBUNIKE,30 NOV 1961,NGR,2,London (GBR),10 JUL 1987
44.45,Steve LEWIS,16 MAY 1969,USA,1,"Walnut, CA (USA)",18 APR 1992
44.45,Antonio PETTIGREW,03 NOV 1967,USA,5,"Eugene, OR (USA)",19 JUN 1993
44.45,Michael JOHNSON,13 SEP 1967,USA,1,Bruxelles (BEL),03 SEP 1993
44.45,Butch REYNOLDS,08 JUN 1964,USA,1,Luzern (SUI),24 JUN 1997
44.45,Avard MONCUR,02 NOV 1978,BAH,1,Madrid (ESP),07 JUL 2001
44.45,Leonard BYRD,17 MAR 1975,USA,1,"Mangueirão, Belém (BRA)",05 MAY 2002
44.45,Andrew ROCK,23 JAN 1982,USA,1,"Indianapolis, IN (USA)",24 JUN 2006
44.45,Angelo TAYLOR,29 DEC 1978,USA,1sf1,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007
44.45,Christopher BROWN,15 OCT 1978,BAH,4,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007
44.45,Luguelín SANTOS,12 NOV 1992,DOM,1,"FBK Stadium, Hengelo (NED)",27 MAY 2012
44.45,Martyn ROONEY,03 APR 1987,GBR,4h2,"National Stadium, Beijing (CHN)",23 AUG 2015
44.45,Machel CEDENIO,06 SEP 1995,TTO,1f2,Port-of-Spain (TTO),26 JUN 2016
44.45,Wayde VAN NIEKERK,15 JUL 1992,RSA,2sf2,"Estádio Olímpico, Rio de Janeiro (BRA)",13 AUG 2016
44.45,Bralon TAPLIN,08 MAY 1992,GRN,7,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016
44.45,Steven GARDINER,12 SEP 1995,BAH,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2019
44.46,Gabriel TIACOH,10 SEP 1963,CIV,1f2,"Letzigrund, Zürich (SUI)",13 AUG 1986
44.46,Butch REYNOLDS,08 JUN 1964,USA,1sf1,San José (USA),26 JUN 1987
44.46,Butch REYNOLDS,08 JUN 1964,USA,1,San José (USA),27 JUN 1987
44.46,Butch REYNOLDS,08 JUN 1964,USA,1qf4,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988
44.46,Quincy WATTS,19 JUN 1970,USA,2,"Walnut, CA (USA)",18 APR 1992
44.46,Davis KAMOGA,17 JUL 1968,UGA,2f1,Zürich (SUI),14 AUG 1996
44.46,Iwan THOMAS,05 JAN 1974,GBR,2f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 JUL 1997
44.46,Michael JOHNSON,13 SEP 1967,USA,1,Rieti (ITA),03 SEP 2000
44.46,Gary KIKAYA,04 FEB 1978,COD,1,Rieti (ITA),27 AUG 2006
44.46,Leslie DJHONE,18 MAR 1981,FRA,2sf3,"Yanmar Stadium Nagai, Osaka (JPN)",29 AUG 2007
44.46,Luguelín SANTOS,12 NOV 1992,DOM,2,"Olympic Stadium, London (GBR)",06 AUG 2012
44.46,Kirani JAMES,01 SEP 1992,GRN,1,Linz (AUT),20 AUG 2012
44.46,Youssef Ahmed MASRAHI,31 DEC 1987,KSA,1,Incheon (KOR),28 SEP 2014
44.46,Steven GARDINER,12 SEP 1995,BAH,1,Nassau (BAH),25 JUN 2016
44.46,Fred KERLEY,07 MAY 1995,USA,2,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2019
44.46,Demish GAYE,20 JAN 1993,JAM,4,"Khalifa International Stadium, Doha (QAT)",04 OCT 2019
44.46,Kirani JAMES,01 SEP 1992,GRN,1,"Sports Park Mladost, Zagreb (CRO)",14 SEP 2021
44.47,Michael FRANKS,23 SEP 1963,USA,1,"Bruce Stadium, Canberra (AUS)",05 OCT 1985
