Mark,Competitor,DOB,Nat,Pos,Venue,Date
3:58.88,Hellen OBIRI,13 DEC 1989,KEN,,"Olympic Stadium, London (GBR)",22 JUL 2018
3:58.89,Tamara SOROKINA,15 AUG 1950,URS,1,Leningrad (URS),26 JUL 1981
3:58.89,Hellen OBIRI,13 DEC 1989,KEN,3,Paris (FRA),05 JUL 2014
3:58.89,Heather MACLEAN,31 AUG 1995,USA,2,"Stade Louis II, Monaco (MON)",10 AUG 2022
3:58.9h,Tetyana POZDNYAKOVA,04 MAR 1956,URS,1,Ryazan (URS),12 AUG 1984
3:58.92,Mary SLANEY,04 AUG 1958,USA,1,"Indianapolis, IN (USA)",23 JUL 1988
3:58.92,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,"Olympiastadion, Berlin (GER)",27 AUG 2017
3:58.93,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,"Stadio Guidobaldi, Rieti (ITA)",29 AUG 2010
3:58.93,Diribe WELTEJI,13 MAY 2002,ETH,2,"FBK Stadium, Hengelo (NED)",08 JUN 2021
3:58.93,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,5,"National Stadium, Tokyo (JPN)",06 AUG 2021
3:58.94,Tatyana KAZANKINA,17 DEC 1951,URS,1,Roma (ITA),05 AUG 1980
3:58.94,Shelby HOULIHAN,08 FEB 1993,USA,2,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018
3:58.95,Svetlana MASTERKOVA,17 JAN 1968,RUS,1,Bruxelles (BEL),28 AUG 1998
3:58.96,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,Stockholm (SWE),25 JUL 2006
3:58.96,Nelly CHEPCHIRCHIR,04 JUN 2003,KEN,2,"FBK Stadium, Hengelo (NED)",04 JUN 2023
3:58.97,Qingfen WANG,27 MAR 1973,CHN,h,Shanghai (CHN),17 OCT 1997
3:59.0h,Natalia MĂRĂŞESCU,03 OCT 1952,ROU,1,Viareggio (ITA),08 AUG 1979
3:59.0h,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,"Olympic Stadium, Athina (GRE)",02 JUL 2007
3:59.01,Giana ROMANOVA,10 MAR 1955,URS,1,"Stadion Evžena Rošického, Praha (TCH)",03 SEP 1978
3:59.01,Linden HALL,20 JUN 1991,AUS,6,"National Stadium, Tokyo (JPN)",06 AUG 2021
3:59.02,Gabriella DORIO,26 JUN 1957,ITA,3,"Olympic Stadium, Athina (GRE)",11 SEP 1982
3:59.02,Kutre DULECHA,22 AUG 1978,ETH,2,"Stade Louis II, Monaco (MON)",18 AUG 2000
3:59.02,Axumawit EMBAYE,18 OCT 1994,ETH,5,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019
3:59.02,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,"Letzigrund, Zürich (SUI)",29 AUG 2019
3:59.04,Süreyya AYHAN-KOP,06 SEP 1978,TUR,2,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
3:59.04,Faith KIPYEGON,10 JAN 1994,KEN,1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019
3:59.05,Natalya YEVDOKIMOVA,17 MAR 1978,RUS,4,"Olympic Stadium, Athina (GRE)",28 AUG 2004
3:59.05,Tatyana TOMASHOVA,01 JUL 1975,RUS,3,Rieti (ITA),28 AUG 2005
3:59.05,Faith KIPYEGON,10 JAN 1994,KEN,1,"Mestský Stadion, Ostrava (CZE)",08 SEP 2020
3:59.06,Shelby HOULIHAN,08 FEB 1993,USA,1,"Hayward Field, Eugene, OR (USA)",26 MAY 2018
3:59.06,Elise CRANNY,09 MAY 1996,USA,3,"Stade Louis II, Monaco (MON)",10 AUG 2022
3:59.07,Gudaf TSEGAY,23 JUN 1997,ETH,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018
3:59.09,Gudaf TSEGAY,23 JUN 1997,ETH,,"Olympic Stadium, London (GBR)",22 JUL 2018
3:59.10,Ravilya AGLETDINOVA,10 FEB 1960,URS,1,Leningrad (URS),02 AUG 1985
3:59.10,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,Nice (FRA),18 JUL 1994
3:59.10,Suzy FAVOR HAMILTON,08 AUG 1968,USA,2,Zürich (SUI),16 AUG 2002
3:59.10,Daniela YORDANOVA,08 MAR 1976,BUL,5,"Olympic Stadium, Athina (GRE)",28 AUG 2004
3:59.12,Tatyana KAZANKINA,17 DEC 1951,URS,1h1,"Lenin Stadium, Moskva (URS)",30 JUL 1980
3:59.12,Nouria MÉRAH-BENIDA,19 OCT 1970,ALG,3,"Stade Louis II, Monaco (MON)",18 AUG 2000
3:59.12,Sifan HASSAN,01 JAN 1993,NED,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015
3:59.13,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,"Olympic Stadium, Athina (GRE)",14 JUN 2005
3:59.15,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,"Letzigrund, Zürich (SUI)",28 AUG 2009
3:59.15,Rababe ARAFI,12 JAN 1991,MAR,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 2018
3:59.16,Natalya ARTYOMOVA,05 JAN 1963,URS,1,"Letzigrund, Zürich (SUI)",07 AUG 1991
3:59.16,Winny CHEBET,20 DEC 1990,KEN,2,"Stadio Olimpico, Roma (ITA)",08 JUN 2017
3:59.17,Paula IVAN,20 JUL 1963,ROU,1,Bruxelles (BEL),19 AUG 1988
3:59.19,Mary DECKER,04 AUG 1958,USA,1,"Eugene, OR (USA)",04 JUN 1984
3:59.19,Nozomi TANAKA,04 SEP 1999,JPN,5sf1,"National Stadium, Tokyo (JPN)",04 AUG 2021
3:59.19,Diribe WELTEJI,13 MAY 2002,ETH,1,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022
3:59.21,Faith KIPYEGON,10 JAN 1994,KEN,4,Paris (FRA),05 JUL 2014
3:59.22,Lidia CHOJECKA,25 JAN 1977,POL,2,"Bislett Stadion, Oslo (NOR)",28 JUL 2000
3:59.22,Faith KIPYEGON,10 JAN 1994,KEN,1,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017
3:59.23,Abeba AREGAWI,05 JUL 1990,ETH,2,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012
3:59.24,Tamara SOROKINA,15 AUG 1950,URS,3,Podolsk (URS),22 AUG 1982
3:59.25,Doina MELINTE,27 DEC 1956,ROU,1,Pitesti (ROU),28 JUN 1986
3:59.25,Gabriela SZABO,14 NOV 1975,ROU,2,"Stadio Olimpico, Roma (ITA)",14 JUL 1998
3:59.25,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,2,Paris (FRA),06 JUL 2012
3:59.27,Doina MELINTE,27 DEC 1956,ROU,3,"Stadio Olimpico, Roma (ITA)",05 SEP 1987
3:59.27,Lidia CHOJECKA,25 JAN 1977,POL,6,"Olympic Stadium, Athina (GRE)",28 AUG 2004
3:59.28,Natalya ARTYOMOVA,05 JAN 1963,URS,2,Leningrad (URS),02 AUG 1985
3:59.28,Gelete BURKA,23 JAN 1986,ETH,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010
3:59.3h,Tamara SOROKINA,15 AUG 1950,URS,3,Moskva (URS),12 JUN 1980
3:59.3h,Maricica PUICĂ,29 JUL 1950,ROU,6,Moskva (URS),06 JUL 1980
3:59.30,Svetlana MASTERKOVA,17 JAN 1968,RUS,1,St. Petersburg (RUS),04 JUL 1996
3:59.30,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,3,"Stadio Olimpico, Roma (ITA)",08 JUN 2017
3:59.30,Laura MUIR,09 MAY 1993,GBR,2,"Hayward Field, Eugene, OR (USA)",26 MAY 2018
3:59.31,Olga DVIRNA,11 FEB 1953,URS,1,Cottbus (GER),26 JUN 1982
3:59.31,Maricica PUICĂ,29 JUL 1950,ROU,4,"Olympic Stadium, Athina (GRE)",11 SEP 1982
3:59.31,Ravilya AGLETDINOVA,10 FEB 1960,URS,1,Birmingham (GBR),05 JUN 1983
3:59.31,Violeta BECLEA-SZEKELY,26 MAR 1965,ROU,1,Zürich (SUI),11 AUG 1999
3:59.31,Jenny SIMPSON,23 AUG 1986,USA,1,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
3:59.31,Jessica HULL,22 OCT 1996,AUS,5,"Hayward Field, Eugene, OR (USA)",28 MAY 2022
3:59.32,Faith KIPYEGON,10 JAN 1994,KEN,,"Boudewijnstadion, Bruxelles (BEL)",11 SEP 2015
3:59.33,Tigist GIRMA,07 NOV 2002,ETH,3,"Mestský Stadion, Ostrava (CZE)",27 JUN 2023
3:59.34,Liu LI,12 MAR 1971,CHN,5,Beijing (CHN),11 SEP 1993
3:59.34,Violeta BECLEA-SZEKELY,26 MAR 1965,ROU,3,"Bislett Stadion, Oslo (NOR)",28 JUL 2000
3:59.34,Hellen OBIRI,13 DEC 1989,KEN,2,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016
3:59.34,Diribe WELTEJI,13 MAY 2002,ETH,2,"Suhaim bin Hamad Stadium, Doha (QAT)",05 MAY 2023
3:59.35,Violeta BECLEA-SZEKELY,26 MAR 1965,ROU,1,"Stade Louis II, Monaco (MON)",07 AUG 1993
3:59.35,Violeta BECLEA-SZEKELY,26 MAR 1965,ROU,1,"Stade Louis II, Monaco (MON)",20 JUL 2001
3:59.35,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,"Stade Louis II, Monaco (MON)",09 SEP 2005
3:59.35,Ibtissam LAKHOUAD,07 DEC 1980,MAR,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010
3:59.37,Daniela YORDANOVA,08 MAR 1976,BUL,3,"Ullevi Stadium, Göteborg (SWE)",13 AUG 2006
3:59.37,Jenny SIMPSON,23 AUG 1986,USA,3,"Hayward Field, Eugene, OR (USA)",26 MAY 2018
3:59.38,Yunxia QU,25 DEC 1972,CHN,1h1,Beijing (CHN),10 SEP 1993
3:59.38,Anna WILLARD,31 MAR 1984,USA,2,"Letzigrund, Zürich (SUI)",28 AUG 2009
3:59.38,Sifan HASSAN,01 JAN 1993,NED,5,"Hayward Field, Eugene, OR (USA)",31 MAY 2014
3:59.40,Suzy FAVOR HAMILTON,08 AUG 1968,USA,2,"Olympiastadion, Berlin (GER)",06 SEP 2002
3:59.41,Sifan HASSAN,01 JAN 1993,NED,3,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018
3:59.43,Mary DECKER,04 AUG 1958,USA,2,Zürich (SUI),13 AUG 1980
3:59.43,Suzy FAVOR HAMILTON,08 AUG 1968,USA,1,Rieti (ITA),08 SEP 2002
3:59.43,Hirut MESHESHA,20 JAN 2001,ETH,2,"Stadion Śląski, Chorzów (POL)",20 JUN 2021
3:59.45,Tatyana SAMOLENKO,12 AUG 1961,URS,1,Kiev (URS),17 JUL 1986
3:59.47,Olga YEGOROVA,28 MAR 1972,RUS,1,Kazan (RUS),25 JUN 2005
3:59.47,Besu SADO,12 JAN 1996,ETH,6,"Letzigrund, Zürich (SUI)",01 SEP 2016
3:59.47,Laura MUIR,09 MAY 1993,GBR,2,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019
3:59.48,Nadezhda OLIZARENKO,28 NOV 1953,URS,2h1,"Lenin Stadium, Moskva (URS)",30 JUL 1980
3:59.48,Yelena SIPATOVA,07 JUN 1955,URS,4,Podolsk (URS),22 AUG 1982
3:59.48,Chunmei WANG,10 APR 1976,CHN,h,Shanghai (CHN),17 OCT 1997
3:59.48,Diribe WELTEJI,13 MAY 2002,ETH,1,"Stade des Grands Pêchers, Montreuil (FRA)",02 JUN 2022
3:59.49,Shannon ROWBURY,19 SEP 1984,USA,5,Paris (FRA),05 JUL 2014
3:59.49,Birke HAYLOM,06 JAN 2006,ETH,,"Bislett Stadion, Oslo (NOR)",15 JUN 2023
3:59.5h,Tatyana KAZANKINA,17 DEC 1951,URS,1f1,Sochi (URS),23 MAY 1980
3:59.50,Lisa DOBRISKEY,23 DEC 1983,GBR,3,"Letzigrund, Zürich (SUI)",28 AUG 2009
3:59.51,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,Oslo (NOR),05 JUL 1996
3:59.51,Natalia RODRÍGUEZ,02 JUN 1979,ESP,4,Rieti (ITA),28 AUG 2005
3:59.51,Rababe ARAFI,12 JAN 1991,MAR,4,"Hayward Field, Eugene, OR (USA)",26 MAY 2018
3:59.52,Nadezhda OLIZARENKO,28 NOV 1953,URS,3,"Lenin Stadium, Moskva (URS)",01 AUG 1980
3:59.53,Svetlana MASTERKOVA,17 JAN 1968,RUS,1,"La Cartuja, Sevilla (ESP)",29 AUG 1999
3:59.53,Dawit SEYAUM,27 JUL 1996,ETH,1,"Le Grande Stade, Marrakesh (MAR)",08 JUN 2014
3:59.55,Gudaf TSEGAY,23 JUN 1997,ETH,3,"Stade Charléty, Paris (FRA)",01 JUL 2017
3:59.56,Gelete BURKA,23 JAN 1986,ETH,2,"Stade Louis II, Monaco (MON)",28 JUL 2009
3:59.56,Winnie NANYONDO,23 AUG 1993,UGA,6,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019
3:59.57,Maricica PUICĂ,29 JUL 1950,ROU,1,Rieti (ITA),16 SEP 1982
3:59.57,Gudaf TSEGAY,23 JUN 1997,ETH,1,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019
3:59.58,Süreyya AYHAN-KOP,06 SEP 1978,TUR,1,"Olympiastadion, Berlin (GER)",10 AUG 2003
3:59.58,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,Erfurt (GER),09 JUL 2017
3:59.59,Christin WURTH-THOMAS,11 JUL 1980,USA,1,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010
3:59.59,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,3,"Letzigrund, Zürich (SUI)",29 AUG 2019
3:59.60,Sonia O'SULLIVAN,28 NOV 1969,IRL,2,"Stade Louis II, Monaco (MON)",07 AUG 1993
3:59.60,Gelete BURKA,23 JAN 1986,ETH,5,Rieti (ITA),28 AUG 2005
3:59.60,Gudaf TSEGAY,23 JUN 1997,ETH,1f1,"Moratalaz, Madrid (ESP)",22 JUN 2018
3:59.61,Svetlana KARAMASHEVA,24 MAY 1988,RUS,1f2,Moskva (RUS),13 JUN 2012
3:59.61,Elise CRANNY,09 MAY 1996,USA,6,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022
3:59.62,Maricica PUICĂ,29 JUL 1950,ROU,1,Bucureşti (ROU),14 JUN 1986
3:59.64,Shelby HOULIHAN,08 FEB 1993,USA,3,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019
3:59.65,Ibtissam LAKHOUAD,07 DEC 1980,MAR,3,Paris (FRA),06 JUL 2012
3:59.66,Yuliya CHIZHENKO,30 AUG 1979,RUS,6,Rieti (ITA),28 AUG 2005
3:59.66,Natalya YEVDOKIMOVA,17 MAR 1978,RUS,1,Cheboksary (RUS),26 JUL 2009
3:59.67,Anna BUKIS,08 SEP 1953,POL,3,Budapest (HUN),29 JUL 1981
3:59.67,Violeta BECLEA-SZEKELY,26 MAR 1965,ROU,3,"Stadio Olimpico, Roma (ITA)",14 JUL 1998
3:59.67,Faith KIPYEGON,10 JAN 1994,KEN,1,"Hayward Field, Eugene, OR (USA)",27 MAY 2017
3:59.67,Linden HALL,20 JUN 1991,AUS,1f1,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",01 APR 2021
3:59.68,Hellen OBIRI,13 DEC 1989,KEN,2,"Stadio Olimpico, Roma (ITA)",31 MAY 2012
3:59.68,Sifan HASSAN,01 JAN 1993,NED,2,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
3:59.68,Gudaf TSEGAY,23 JUN 1997,ETH,4,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018
3:59.68,Elle ST. PIERRE,20 FEB 1995,USA,6,"Hayward Field, Eugene, OR (USA)",28 MAY 2022
3:59.70,Li-rong ZHANG,03 MAR 1973,CHN,6,Beijing (CHN),11 SEP 1993
3:59.70,Natalya GORELOVA,18 APR 1973,RUS,2,"Stade Louis II, Monaco (MON)",20 JUL 2001
3:59.70,Sofia ENNAOUI,30 AUG 1995,POL,2,"Stadion Śląski, Chorzów (POL)",06 SEP 2020
3:59.71,Tatyana TOMASHOVA,01 JUL 1975,RUS,1,Cheboksary (RUS),06 JUL 2012
3:59.71,Faith KIPYEGON,10 JAN 1994,KEN,,"Bislett Stadion, Oslo (NOR)",09 JUN 2016
3:59.72,Josette NORRIS,15 DEC 1995,USA,1,"Trabuco Hills HS, Mission Viejo, CA (USA)",18 JUL 2021
3:59.73,Linden HALL,20 JUN 1991,AUS,2,"Hayward Field, Eugene, OR (USA)",21 AUG 2021
3:59.75,Violeta BECLEA-SZEKELY,26 MAR 1965,ROU,1,Bruxelles (BEL),24 AUG 2001
3:59.76,Hind DEHIBA CHAHYD,17 MAR 1979,FRA,2,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010
3:59.76,Dawit SEYAUM,27 JUL 1996,ETH,3,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
3:59.77,Natalia MĂRĂŞESCU,03 OCT 1952,ROU,2,"Stadion Evžena Rošického, Praha (TCH)",03 SEP 1978
3:59.78,Yekaterina PODKOPAYEVA,11 JUN 1952,RUS,2,Nice (FRA),18 JUL 1994
3:59.79,Lisa DOBRISKEY,23 DEC 1983,GBR,3,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010
3:59.79,Maureen KOSTER,03 JUL 1992,NED,6,"Stade Louis II, Monaco (MON)",17 JUL 2015
3:59.8h,Raisa SMEKHNOVA,16 SEP 1950,URS,2,Podolsk (URS),28 JUN 1976
3:59.8h,Maricica PUICĂ,29 JUL 1950,ROU,2,Bucureşti (ROU),13 JUL 1979
3:59.80,Mary DECKER,04 AUG 1958,USA,1,Köln (GER),28 AUG 1983
3:59.80,Winnie NANYONDO,23 AUG 1993,UGA,7,"National Stadium, Tokyo (JPN)",06 AUG 2021
3:59.81,Yuan WANG,08 APR 1976,CHN,7,Beijing (CHN),11 SEP 1993
3:59.82,Gabriella DORIO,26 JUN 1957,ITA,2,Roma (ITA),05 AUG 1980
3:59.82,Anita WEYERMANN,08 DEC 1977,SUI,2,Zürich (SUI),11 AUG 1999
3:59.83,Tetyana POZDNYAKOVA,04 MAR 1956,URS,1,Moskva (URS),03 AUG 1984
3:59.83,Svetlana MASTERKOVA,17 JAN 1968,RUS,1,Zürich (SUI),12 AUG 1998
3:59.83,Genzebe DIBABA,08 FEB 1991,ETH,1,Barcelona (ESP),09 JUL 2016
3:59.83,Jenny SIMPSON,23 AUG 1986,USA,7,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019
3:59.84,Tetyana POZDNYAKOVA,04 MAR 1956,URS,2,Leningrad (URS),26 JUL 1981
3:59.84,Ravilya AGLETDINOVA,10 FEB 1960,URS,1,Kiev (URS),24 JUN 1984
3:59.84,Mary SLANEY,04 AUG 1958,USA,1,Paris (FRA),13 JUL 1985
3:59.84,Ravilya AGLETDINOVA,10 FEB 1960,URS,2,Kiev (URS),17 JUL 1986
3:59.84,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008
3:59.85,Gudaf TSEGAY,23 JUN 1997,ETH,4,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019
3:59.87,Dawit SEYAUM,27 JUL 1996,ETH,3,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016
3:59.87,Ayal DAGNACHEW,18 JAN 2002,ETH,2,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022
3:59.88,Doina MELINTE,27 DEC 1956,ROU,1,Oslo (NOR),27 JUN 1985
3:59.89,Carla SACRAMENTO,10 DEC 1971,POR,4,"Stadio Olimpico, Roma (ITA)",14 JUL 1998
3:59.89,Alesia TURAVA,06 DEC 1979,BLR,3,Zürich (SUI),16 AUG 2002
3:59.89,Gelete BURKA,23 JAN 1986,ETH,1,"Eugene, OR (USA)",07 JUN 2009
3:59.9h,Ulrike BRUNS,17 NOV 1953,GDR,1,Potsdam (GDR),14 JUL 1976
3:59.9h,Beate LIEBICH,21 FEB 1958,GDR,1,Potsdam (GDR),05 JUL 1980
3:59.90,Angelika ZAUBER,05 NOV 1958,GDR,1,Jena (GDR),09 AUG 1981
3:59.90,Cornelia BÜRKI,03 OCT 1953,SUI,4,"Stadio Olimpico, Roma (ITA)",05 SEP 1987
3:59.90,Jenny SIMPSON,23 AUG 1986,USA,2,"Eugene, OR (USA)",07 JUN 2009
3:59.91,Winnie NANYONDO,23 AUG 1993,UGA,7,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022
3:59.92,Jenny SIMPSON,23 AUG 1986,USA,1,"Letzigrund, Zürich (SUI)",28 AUG 2014
3:59.92,Caster SEMENYA,07 JAN 1991,RSA,1,"Suhaim bin Hamad Stadium, Doha (QAT)",04 MAY 2018
3:59.93,Mary DECKER,04 AUG 1958,USA,1,"Los Angeles, CA (USA)",25 JUN 1983
3:59.93,Shannon ROWBURY,19 SEP 1984,USA,2,"Letzigrund, Zürich (SUI)",28 AUG 2014
3:59.93,Winny CHEBET,20 DEC 1990,KEN,2,"Olympic Stadium, London (GBR)",20 JUL 2019
3:59.93,Rababe ARAFI,12 JAN 1991,MAR,9,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
3:59.94,Violeta BECLEA-SZEKELY,26 MAR 1965,ROU,1,"Letzigrund, Zürich (SUI)",17 AUG 2001
3:59.94,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,4,Zürich (SUI),16 AUG 2002
3:59.95,Zamira ZAYTSEVA,16 FEB 1953,URS,2,Cottbus (GER),26 JUN 1982
3:59.95,Hayley PARRY-TULLETT,17 FEB 1973,GBR,3,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
3:59.95,Nozomi TANAKA,04 SEP 1999,JPN,8,"National Stadium, Tokyo (JPN)",06 AUG 2021
3:59.96,Zola BUDD,26 MAY 1966,GBR,3,Bruxelles (BEL),30 AUG 1985
3:59.96,Besu SADO,12 JAN 1996,ETH,7,Paris (FRA),27 AUG 2016
3:59.96,Gudaf TSEGAY,23 JUN 1997,ETH,3,"Stadio Olimpico, Roma (ITA)",06 JUN 2019
3:59.97,Svetlana ULMASOVA,04 FEB 1953,URS,1,Zürich (SUI),15 AUG 1979
3:59.97,Freweyni HAILU,12 FEB 2001,ETH,7,"Hayward Field, Eugene, OR (USA)",28 MAY 2022
3:59.98,Christin WURTH-THOMAS,11 JUL 1980,USA,2,"Stadio Olimpico, Roma (ITA)",10 JUL 2009
3:59.99,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,Paris (FRA),18 JUL 2008
4:00.00,Hassiba BOULMERKA,10 JUL 1968,ALG,2,"Letzigrund, Zürich (SUI)",07 AUG 1991
4:00.01,Jenny SIMPSON,23 AUG 1986,USA,,"Olympic Stadium, London (GBR)",22 JUL 2018
4:00.02,Karissa SCHWEIZER,04 MAY 1996,USA,1f2,"Jesuit High School Track, Portland, OR (USA)",21 JUL 2020
4:00.04,Mary DECKER,04 AUG 1958,USA,1,Budapest (HUN),11 AUG 1980
4:00.04,Irina LISHCHINSKA,15 JAN 1976,UKR,3,"Olympic Stadium, Athina (GRE)",03 JUL 2006
4:00.04,Katie SNOWDEN,09 MAR 1994,GBR,2,"Drake Stadium, Los Angeles, CA (USA)",27 MAY 2023
4:00.05,Yi LU,10 APR 1974,CHN,8,Beijing (CHN),11 SEP 1993
4:00.06,Hildegard ULLRICH-KÖRNER,20 DEC 1959,GDR,1,Potsdam (GDR),22 AUG 1987
4:00.06,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,"Bislett Stadion, Oslo (NOR)",22 JUL 1994
4:00.06,Morgan UCENY,10 MAR 1985,USA,1,"Boudewijnstadion, Bruxelles (BEL)",16 SEP 2011
4:00.07,Andrea LANGE-HAHMANN,03 JUN 1966,GDR,2,Potsdam (GDR),22 AUG 1987
4:00.07,Yekaterina NOZKOVA-ROZENBERG,23 JAN 1980,RUS,2,Zürich (SUI),15 AUG 2003
4:00.07,Laura MUIR,09 MAY 1993,GBR,6,Paris (FRA),05 JUL 2014
4:00.07,Josette NORRIS,15 DEC 1995,USA,3,"Hayward Field, Eugene, OR (USA)",21 AUG 2021
4:00.08,Carla SACRAMENTO,10 DEC 1971,POR,2,Bruxelles (BEL),28 AUG 1998
4:00.08,Mimi BELETE,09 JUN 1988,BRN,7,Paris (FRA),05 JUL 2014
4:00.08,Besu SADO,12 JAN 1996,ETH,4,"Shanghai Stadium, Shanghai (CHN)",14 MAY 2016
4:00.09,Yuliya CHIZHENKO,30 AUG 1979,RUS,2,Kazan (RUS),25 JUN 2005
4:00.09,Yelena SOBOLEVA,03 OCT 1982,RUS,2,Cheboksary (RUS),06 JUL 2012
4:00.09,Winnie NANYONDO,23 AUG 1993,UGA,5,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019
4:00.09,Laura WEIGHTMAN,01 JUL 1991,GBR,2,"Olympiastadion, Berlin (GER)",13 SEP 2020
4:00.11,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,1,Zhukovskiy (RUS),17 JUN 2012
4:00.11,Gudaf TSEGAY,23 JUN 1997,ETH,,"Stade Louis II, Monaco (MON)",12 JUL 2019
4:00.12,Fita LOVIN,14 JAN 1951,ROU,1,Bucureşti (ROU),04 JUN 1983
4:00.12,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,2,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2003
4:00.12,Marta PÉREZ,19 APR 1993,ESP,9,"National Stadium, Tokyo (JPN)",06 AUG 2021
4:00.13,Nancy Jebet LANGAT,22 AUG 1981,KEN,3,"Stade Olympique de la Pontaise, Lausanne (SUI)",08 JUL 2010
4:00.13,Abeba AREGAWI,05 JUL 1990,SWE,1,"Icahn Stadium, New York, NY (USA)",14 JUN 2014
4:00.14,Paula IVAN,20 JUL 1963,ROU,1,Nice (FRA),10 JUL 1988
4:00.15,Totka PETROVA,17 DEC 1956,BUL,3,"Stadion Evžena Rošického, Praha (TCH)",03 SEP 1978
4:00.15,Anna JAKUBCZAK,02 FEB 1973,POL,7,"Olympic Stadium, Athina (GRE)",28 AUG 2004
4:00.15,Ciara MAGEEAN,12 MAR 1992,IRL,10,"Khalifa International Stadium, Doha (QAT)",05 OCT 2019
4:00.16,Georgia GRIFFITH,05 DEC 1996,AUS,4,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022
4:00.17,Laura WEIGHTMAN,01 JUL 1991,GBR,8,Paris (FRA),05 JUL 2014
4:00.17,Axumawit EMBAYE,18 OCT 1994,ETH,2,"Olympic Stadium, Nanjing (CHN)",21 MAY 2019
4:00.18,Valentina ILYINYKH,12 DEC 1956,URS,4,"Stadion Evžena Rošického, Praha (TCH)",03 SEP 1978
4:00.18,Irina NIKITINA,16 JUN 1961,URS,5,Podolsk (URS),22 AUG 1982
4:00.18,Ruth WYSOCKI,08 MAR 1957,USA,1,"Los Angeles, CA (USA)",24 JUN 1984
4:00.18,Gudaf TSEGAY,23 JUN 1997,ETH,3,"Hayward Field, Eugene, OR (USA)",28 MAY 2016
4:00.18,Winny CHEBET,20 DEC 1990,KEN,3,"Boudewijnstadion, Bruxelles (BEL)",01 SEP 2017
4:00.19,Galina ZAKHAROVA,07 SEP 1956,URS,2,Moskva (URS),03 AUG 1984
4:00.20,Ulrike BRUNS,17 NOV 1953,GDR,3,Potsdam (GDR),22 AUG 1987
